"year","mean_temp","mean_precip","site"
2021,19.1397826086957,4.29282608695652,"L30544346"
2022,19.6296739130435,4.28173913043478,"L30544346"
2023,18.4402173913043,4.465,"L30544346"
2024,20.5425543478261,3.16576086956522,"L30544346"
1980,22.9142391304348,3.64065217391304,"L23142665"
1981,23.5066304347826,3.79467391304348,"L23142665"
1982,23.2951630434783,4.97586956521739,"L23142665"
1983,22.8695652173913,2.43315217391304,"L23142665"
1984,22.4844565217391,5.19923913043478,"L23142665"
1985,22.9222826086957,4.87271739130435,"L23142665"
1986,24.566902173913,1.63304347826087,"L23142665"
1987,24.2911956521739,1.72336956521739,"L23142665"
1988,22.5913586956522,2.63902173913043,"L23142665"
1989,22.6574456521739,5.34108695652174,"L23142665"
1990,23.36875,3.25586956521739,"L23142665"
1991,24.1976630434783,3.20282608695652,"L23142665"
1992,21.7539130434783,3.97934782608696,"L23142665"
1993,24.1511413043478,2.31826086956522,"L23142665"
1994,22.7779891304348,4.17108695652174,"L23142665"
1995,22.9476630434783,6.04815217391304,"L23142665"
1996,23.0296195652174,2.80163043478261,"L23142665"
1997,21.7325,3.3045652173913,"L23142665"
1998,24.1389130434783,2.0554347826087,"L23142665"
1999,22.919402173913,1.91673913043478,"L23142665"
2000,23.2636413043478,2.50858695652174,"L23142665"
2001,22.6182608695652,3.09217391304348,"L23142665"
2002,23.5559782608696,2.0220652173913,"L23142665"
2003,22.2665760869565,5.1029347826087,"L23142665"
2004,23.9976086956522,2.97576086956522,"L23142665"
2005,22.8073369565217,2.81184782608696,"L23142665"
2006,22.4197826086957,3.82847826086957,"L23142665"
2007,22.7151630434783,2.01065217391304,"L23142665"
2008,23.0633152173913,3.36086956521739,"L23142665"
2009,23.0138043478261,4.25532608695652,"L23142665"
2010,24.7726630434783,3.40880434782609,"L23142665"
2011,24.3744565217391,2.74282608695652,"L23142665"
2012,23.8996739130435,3.73336956521739,"L23142665"
2013,22.6591304347826,6.48565217391304,"L23142665"
2014,23.49625,2.58336956521739,"L23142665"
2015,24.3052173913043,2.93195652173913,"L23142665"
2016,23.6914130434783,3.1329347826087,"L23142665"
2017,23.3578804347826,3.70402173913043,"L23142665"
2018,24.55875,3.60402173913043,"L23142665"
2019,24.495597826087,4.11489130434783,"L23142665"
2020,22.5086413043478,5.37130434782609,"L23142665"
2021,22.7535326086957,4.35826086956522,"L23142665"
2022,24.0978804347826,3.68673913043478,"L23142665"
2023,22.0997826086957,2.80282608695652,"L23142665"
2024,24.1382608695652,4.65260869565217,"L23142665"
1980,23.5384239130435,2.09141304347826,"L28914194"
1981,23.3544565217391,2.30663043478261,"L28914194"
1982,23.3766304347826,2.12021739130435,"L28914194"
1983,22.4795108695652,3.29032608695652,"L28914194"
1984,21.9623913043478,4.61597826086957,"L28914194"
1985,22.7566304347826,2.67630434782609,"L28914194"
1986,24.2638043478261,1.57804347826087,"L28914194"
1987,24.2825543478261,2.26130434782609,"L28914194"
1988,22.6457065217391,1.90739130434783,"L28914194"
1989,22.0757608695652,5.69771739130435,"L28914194"
1990,22.7345108695652,3.23804347826087,"L28914194"
1991,24.0122282608696,3.23315217391304,"L28914194"
1992,21.576847826087,3.78510869565217,"L28914194"
1993,23.8389130434783,1.4354347826087,"L28914194"
1994,22.435,4.56869565217391,"L28914194"
1995,23.2586956521739,2.34891304347826,"L28914194"
1996,23.1976086956522,2.12228260869565,"L28914194"
1997,21.68,3.47902173913043,"L28914194"
1998,24.3205434782609,2.80271739130435,"L28914194"
1999,23.269402173913,4.09836956521739,"L28914194"
2000,23.5838043478261,2.51445652173913,"L28914194"
2001,22.7432065217391,4.50826086956522,"L28914194"
2002,23.1661956521739,2.64489130434783,"L28914194"
2003,22.1957608695652,7.42630434782609,"L28914194"
2004,23.3829891304348,4.18228260869565,"L28914194"
2005,22.5863586956522,4.1025,"L28914194"
2006,23.1524456521739,2.47554347826087,"L28914194"
2007,23.6369565217391,2.63076086956522,"L28914194"
2008,23.074347826087,3.08434782608696,"L28914194"
2009,23.2089673913043,3.69554347826087,"L28914194"
2010,25.2146195652174,3.05152173913043,"L28914194"
2011,24.3077717391304,2.95760869565217,"L28914194"
2012,24.4500543478261,4.13402173913043,"L28914194"
2013,22.4627173913043,6.37173913043478,"L28914194"
2014,22.9640217391304,3.24652173913043,"L28914194"
2015,24.5225,3.50054347826087,"L28914194"
2016,24.6171195652174,1.76239130434783,"L28914194"
2017,23.5296195652174,4.61217391304348,"L28914194"
2018,25.1004891304348,4.02358695652174,"L28914194"
2019,24.6609782608696,3.61228260869565,"L28914194"
2020,23.639402173913,3.6625,"L28914194"
2021,23.6302173913043,3.5979347826087,"L28914194"
2022,24.8596195652174,3.27086956521739,"L28914194"
2023,23.3175,3.15347826086957,"L28914194"
2024,24.85125,3.38260869565217,"L28914194"
1980,21.1425,2.26815217391304,"L28212017"
1981,20.24,3.74554347826087,"L28212017"
1982,21.165,4.20652173913043,"L28212017"
1983,19.9971195652174,4.5254347826087,"L28212017"
1984,19.8628260869565,6.56586956521739,"L28212017"
1985,20.2641304347826,3.55478260869565,"L28212017"
1986,21.8161956521739,3.11489130434783,"L28212017"
1987,21.8754347826087,3.73934782608696,"L28212017"
1988,20.4908152173913,2.89195652173913,"L28212017"
1989,19.1700543478261,7.00967391304348,"L28212017"
1990,19.766847826087,3.46032608695652,"L28212017"
1991,21.8665760869565,2.95673913043478,"L28212017"
1992,19.163097826087,4.60836956521739,"L28212017"
1993,21.5564673913043,2.05065217391304,"L28212017"
1994,20.0821195652174,4.78163043478261,"L28212017"
1995,20.5747826086957,4.39195652173913,"L28212017"
1996,20.6754347826087,4.45739130434783,"L28212017"
1997,19.3047826086957,5.05630434782609,"L28212017"
1998,21.7826630434783,6.69358695652174,"L28212017"
1999,21.2511956521739,5.69097826086957,"L28212017"
2000,21.0273369565217,3.58358695652174,"L28212017"
2001,20.3764130434783,3.83304347826087,"L28212017"
2002,20.3598369565217,3.6954347826087,"L28212017"
2003,19.9910869565217,7.15554347826087,"L28212017"
2004,21.0100543478261,5.46054347826087,"L28212017"
2005,20.0441847826087,3.47891304347826,"L28212017"
2006,20.0872282608696,3.3929347826087,"L28212017"
2007,20.7288043478261,3.04358695652174,"L28212017"
2008,20.1663043478261,2.99489130434783,"L28212017"
2009,20.2603804347826,6.60434782608696,"L28212017"
2010,22.3891847826087,4.42163043478261,"L28212017"
2011,21.2492934782609,4.4154347826087,"L28212017"
2012,21.635,3.51163043478261,"L28212017"
2013,19.8522826086957,6.84380434782609,"L28212017"
2014,20.2546195652174,3.84239130434783,"L28212017"
2015,21.7389673913043,5.25260869565217,"L28212017"
2016,21.0565217391304,4.17913043478261,"L28212017"
2017,20.4311413043478,4.29554347826087,"L28212017"
2018,22.1054891304348,4.91119565217391,"L28212017"
2019,21.2661413043478,5.07826086956522,"L28212017"
2020,20.2278804347826,3.65978260869565,"L28212017"
2021,20.1421195652174,4.66369565217391,"L28212017"
2022,21.8809239130435,4.65836956521739,"L28212017"
2023,19.9229891304348,4.98130434782609,"L28212017"
2024,21.5850543478261,4.69369565217391,"L28212017"
1980,19.1950543478261,2.3120652173913,"L30544364"
1981,19.1976630434783,4.16434782608696,"L30544364"
1982,18.6589130434783,3.99891304347826,"L30544364"
1983,18.7839130434783,3.59065217391304,"L30544364"
1984,18.2041847826087,6.05369565217391,"L30544364"
1985,18.7039673913043,4.03554347826087,"L30544364"
1986,19.4140217391304,3.3004347826087,"L30544364"
1987,19.8676086956522,3.37739130434783,"L30544364"
1988,19.5954347826087,4.67869565217391,"L30544364"
1989,18.8147282608696,5.59347826086957,"L30544364"
1990,18.6672282608696,4.42141304347826,"L30544364"
1991,20.7021739130435,1.90782608695652,"L30544364"
1992,18.1558695652174,4.2345652173913,"L30544364"
1993,20.2702717391304,2.31554347826087,"L30544364"
1994,19.7654891304348,3.45521739130435,"L30544364"
1995,19.5938043478261,2.85608695652174,"L30544364"
1996,18.374402173913,4.67608695652174,"L30544364"
1997,17.8646195652174,3.14782608695652,"L30544364"
1998,19.5265760869565,3.56510869565217,"L30544364"
1999,20.3361413043478,1.53923913043478,"L30544364"
2000,18.4079347826087,4.60576086956522,"L30544364"
2001,18.676902173913,4.03673913043478,"L30544364"
2002,19.0876630434783,2.89445652173913,"L30544364"
2003,18.0476630434783,5.36913043478261,"L30544364"
2004,19.3677717391304,4.64195652173913,"L30544364"
2005,19.5895652173913,2.36586956521739,"L30544364"
2006,19.6632608695652,5.31815217391304,"L30544364"
2007,19.5633695652174,2.85695652173913,"L30544364"
2008,18.8374456521739,2.84489130434783,"L30544364"
2009,18.1857065217391,5.95130434782609,"L30544364"
2010,20.6403260869565,3.22586956521739,"L30544364"
2011,20.42625,4.54717391304348,"L30544364"
2012,20.2328804347826,4.47913043478261,"L30544364"
2013,19.7446739130435,4.7595652173913,"L30544364"
2014,19.1170652173913,3.85304347826087,"L30544364"
2015,20.0798913043478,4.43619565217391,"L30544364"
2016,19.4007608695652,3.98597826086957,"L30544364"
2017,18.8679891304348,4.84804347826087,"L30544364"
2018,20.1310869565217,5.99847826086957,"L30544364"
2019,19.7989673913043,5.71271739130435,"L30544364"
2020,19.5401630434783,3.81652173913043,"L30544364"
2021,19.1397826086957,4.29282608695652,"L30544364"
2022,19.6296739130435,4.28173913043478,"L30544364"
2023,18.4402173913043,4.465,"L30544364"
2024,20.5425543478261,3.16576086956522,"L30544364"
1980,24.7635326086957,1.94673913043478,"L32036900"
1981,25.0590760869565,3.64836956521739,"L32036900"
1982,24.8871739130435,4.45315217391304,"L32036900"
1983,24.5434239130435,1.53565217391304,"L32036900"
1984,24.1207065217391,5.9325,"L32036900"
1985,24.6175,4.0079347826087,"L32036900"
1986,26.4765217391304,1.37641304347826,"L32036900"
1987,25.5775543478261,3.12282608695652,"L32036900"
1988,23.9845108695652,2.0825,"L32036900"
1989,24.1964673913043,6.06315217391304,"L32036900"
1990,25.360597826087,2.78673913043478,"L32036900"
1991,25.6403260869565,5.97282608695652,"L32036900"
1992,23.8007608695652,3.25532608695652,"L32036900"
1993,26.0774456521739,2.00119565217391,"L32036900"
1994,24.4314130434783,4.00065217391304,"L32036900"
1995,25.190652173913,4.41597826086957,"L32036900"
1996,25.2136956521739,2.30804347826087,"L32036900"
1997,23.5109782608696,4.58315217391304,"L32036900"
1998,26.6249456521739,2.33152173913043,"L32036900"
1999,24.460652173913,2.30423913043478,"L32036900"
2000,25.7472826086957,2.24304347826087,"L32036900"
2001,24.9223913043478,3.26663043478261,"L32036900"
2002,25.1077717391304,2.43902173913043,"L32036900"
2003,24.3414130434783,5.61173913043478,"L32036900"
2004,25.9175,4.43532608695652,"L32036900"
2005,24.3082608695652,5.41576086956522,"L32036900"
2006,24.6578804347826,3.7470652173913,"L32036900"
2007,24.4041304347826,2.22108695652174,"L32036900"
2008,25.1152173913043,2.38532608695652,"L32036900"
2009,25.4803260869565,3.12423913043478,"L32036900"
2010,27.0004891304348,3.15478260869565,"L32036900"
2011,26.5961956521739,3.22521739130435,"L32036900"
2012,25.870597826087,3.79880434782609,"L32036900"
2013,24.4970652173913,5.7175,"L32036900"
2014,25.7746739130435,2.84391304347826,"L32036900"
2015,26.5717934782609,3.19413043478261,"L32036900"
2016,26.5728804347826,2.63619565217391,"L32036900"
2017,25.5867934782609,4.86021739130435,"L32036900"
2018,26.521847826087,3.27086956521739,"L32036900"
2019,26.258152173913,4.31021739130435,"L32036900"
2020,24.5678804347826,5.23173913043478,"L32036900"
2021,24.4835326086957,6.00489130434783,"L32036900"
2022,25.9838586956522,6.22576086956522,"L32036900"
2023,23.920652173913,4.58967391304348,"L32036900"
2024,25.8750543478261,5.68358695652174,"L32036900"
1980,18.0652717391304,4.55021739130435,"L32198877"
1981,18.2707065217391,3.91086956521739,"L32198877"
1982,19.1599456521739,5.02597826086957,"L32198877"
1983,18.6523369565217,3.24619565217391,"L32198877"
1984,17.9423369565217,2.57565217391304,"L32198877"
1985,18.5053804347826,2.56619565217391,"L32198877"
1986,18.8741304347826,5.70271739130435,"L32198877"
1987,20.7759239130435,1.72923913043478,"L32198877"
1988,19.9338586956522,1.77315217391304,"L32198877"
1989,18.0484782608696,3.4425,"L32198877"
1990,17.8501630434783,3.24086956521739,"L32198877"
1991,20.7944565217391,2.88945652173913,"L32198877"
1992,16.825,2.24869565217391,"L32198877"
1993,18.4486413043478,3.22826086956522,"L32198877"
1994,18.2461956521739,3.98326086956522,"L32198877"
1995,19.0746739130435,2.9129347826087,"L32198877"
1996,17.408152173913,3.33282608695652,"L32198877"
1997,17.1030434782609,2.86423913043478,"L32198877"
1998,19.8815760869565,1.96467391304348,"L32198877"
1999,20.3503260869565,2.95586956521739,"L32198877"
2000,18.2204891304348,5.14032608695652,"L32198877"
2001,18.7722826086957,4.05913043478261,"L32198877"
2002,18.7663043478261,2.76717391304348,"L32198877"
2003,17.524402173913,2.92978260869565,"L32198877"
2004,18.3053804347826,4.62728260869565,"L32198877"
2005,19.3146195652174,3.2270652173913,"L32198877"
2006,18.9404891304348,3.47858695652174,"L32198877"
2007,20.0836956521739,1.2779347826087,"L32198877"
2008,18.2010869565217,3.58880434782609,"L32198877"
2009,17.754347826087,2.34021739130435,"L32198877"
2010,20.0379347826087,5.695,"L32198877"
2011,19.9082065217391,3.72554347826087,"L32198877"
2012,21.0382065217391,1.90010869565217,"L32198877"
2013,19.4746739130435,3.25782608695652,"L32198877"
2014,18.1345108695652,3.12510869565217,"L32198877"
2015,18.7884782608696,4.13445652173913,"L32198877"
2016,18.8877717391304,3.17717391304348,"L32198877"
2017,18.5790217391304,2.6895652173913,"L32198877"
2018,20.2763043478261,4.02391304347826,"L32198877"
2019,18.8934782608696,3.98652173913043,"L32198877"
2020,19.3717391304348,3.31054347826087,"L32198877"
2021,19.23875,3.9570652173913,"L32198877"
2022,19.8365760869565,2.81152173913044,"L32198877"
2023,18.9596195652174,2.25076086956522,"L32198877"
2024,19.9339130434783,3.67641304347826,"L32198877"
1980,20.8536956521739,2.29467391304348,"L28247260"
1981,19.8948369565217,3.84554347826087,"L28247260"
1982,20.866902173913,4.36663043478261,"L28247260"
1983,19.7058152173913,4.6420652173913,"L28247260"
1984,19.5728260869565,6.52684782608696,"L28247260"
1985,19.8842391304348,3.66369565217391,"L28247260"
1986,21.5547282608696,3.17152173913043,"L28247260"
1987,21.6061413043478,4.00684782608696,"L28247260"
1988,20.3054891304348,2.96369565217391,"L28247260"
1989,18.8317391304348,7.39228260869565,"L28247260"
1990,19.4326630434783,3.75804347826087,"L28247260"
1991,21.6182065217391,3.32880434782609,"L28247260"
1992,18.8675,5.1095652173913,"L28247260"
1993,21.343152173913,2.12152173913043,"L28247260"
1994,19.8405434782609,5.45771739130435,"L28247260"
1995,20.2982065217391,4.28445652173913,"L28247260"
1996,20.3465217391304,4.8079347826087,"L28247260"
1997,19.0146739130435,5.16576086956522,"L28247260"
1998,21.475597826087,6.84923913043478,"L28247260"
1999,20.9723913043478,5.81663043478261,"L28247260"
2000,20.7967934782609,3.88141304347826,"L28247260"
2001,20.1699456521739,3.95739130434783,"L28247260"
2002,20.1879347826087,4.19554347826087,"L28247260"
2003,19.76,7.23826086956522,"L28247260"
2004,20.7380434782609,5.96565217391304,"L28247260"
2005,19.6497826086957,4.15010869565217,"L28247260"
2006,19.7297282608696,3.1795652173913,"L28247260"
2007,20.3172282608696,3.5145652173913,"L28247260"
2008,19.8174456521739,3.41489130434783,"L28247260"
2009,19.9277717391304,6.72141304347826,"L28247260"
2010,22.1452717391304,4.75380434782609,"L28247260"
2011,20.8021739130435,4.41858695652174,"L28247260"
2012,21.1102717391304,3.53891304347826,"L28247260"
2013,19.455,7.44673913043478,"L28247260"
2014,19.8449456521739,3.63684782608696,"L28247260"
2015,21.3446739130435,4.71880434782609,"L28247260"
2016,20.9763043478261,4.88586956521739,"L28247260"
2017,20.1967391304348,4.2004347826087,"L28247260"
2018,21.8540760869565,4.08934782608696,"L28247260"
2019,20.950597826087,5.22804347826087,"L28247260"
2020,20.0782065217391,3.89880434782609,"L28247260"
2021,20.0169565217391,5.11467391304348,"L28247260"
2022,21.7284239130435,4.22880434782609,"L28247260"
2023,19.768152173913,5.30282608695652,"L28247260"
2024,21.4228804347826,4.82260869565217,"L28247260"
1980,23.0657608695652,2.12804347826087,"L35352238"
1981,22.7657608695652,2.70902173913043,"L35352238"
1982,22.9322826086957,2.41369565217391,"L35352238"
1983,22.1216304347826,3.8195652173913,"L35352238"
1984,21.5766304347826,5.69521739130435,"L35352238"
1985,22.4815217391304,2.85,"L35352238"
1986,23.9044565217391,1.53347826086957,"L35352238"
1987,24.0215760869565,2.22054347826087,"L35352238"
1988,22.4021739130435,2.2775,"L35352238"
1989,21.5011956521739,6.46413043478261,"L35352238"
1990,22.2648369565217,4.09,"L35352238"
1991,23.6002173913043,3.77815217391304,"L35352238"
1992,21.1084782608696,4.33108695652174,"L35352238"
1993,23.3079347826087,1.76076086956522,"L35352238"
1994,21.8602717391304,5.3020652173913,"L35352238"
1995,22.74375,3.00826086956522,"L35352238"
1996,22.6734782608696,3.68163043478261,"L35352238"
1997,21.1679347826087,3.69815217391304,"L35352238"
1998,23.751902173913,3.63076086956522,"L35352238"
1999,22.825,4.45782608695652,"L35352238"
2000,23.133152173913,2.67010869565217,"L35352238"
2001,22.1769565217391,4.46891304347826,"L35352238"
2002,22.7167391304348,2.75663043478261,"L35352238"
2003,21.883097826087,8.06880434782609,"L35352238"
2004,23.0877717391304,4.04989130434783,"L35352238"
2005,22.1679891304348,4.43858695652174,"L35352238"
2006,22.6003804347826,2.64554347826087,"L35352238"
2007,23.0666847826087,2.50902173913043,"L35352238"
2008,22.7088586956522,2.53108695652174,"L35352238"
2009,22.79,5.33760869565217,"L35352238"
2010,24.65875,3.7395652173913,"L35352238"
2011,24.0591304347826,2.74858695652174,"L35352238"
2012,24.1725,3.16880434782609,"L35352238"
2013,22.1944565217391,7.14619565217391,"L35352238"
2014,22.5801630434783,4.31739130434783,"L35352238"
2015,24.274347826087,5.565,"L35352238"
2016,24.1884782608696,2.59467391304348,"L35352238"
2017,23.02875,5.38880434782609,"L35352238"
2018,24.5185869565217,6.53673913043478,"L35352238"
2019,24.1522826086957,4.5004347826087,"L35352238"
2020,22.8833152173913,3.89652173913043,"L35352238"
2021,22.7096739130435,4.29586956521739,"L35352238"
2022,24.3982608695652,3.85869565217391,"L35352238"
2023,22.4825,4.09586956521739,"L35352238"
2024,24.2610326086957,5.43173913043478,"L35352238"
1980,20.7259239130435,2.31326086956522,"L28247387"
1981,19.7283695652174,3.86532608695652,"L28247387"
1982,20.734347826087,4.41771739130435,"L28247387"
1983,19.5684782608696,4.69380434782609,"L28247387"
1984,19.4454347826087,6.58467391304348,"L28247387"
1985,19.7230434782609,3.7229347826087,"L28247387"
1986,21.4372282608696,3.21010869565217,"L28247387"
1987,21.4808695652174,4.08673913043478,"L28247387"
1988,20.201902173913,2.99489130434783,"L28247387"
1989,18.679347826087,7.56326086956522,"L28247387"
1990,19.2773369565217,3.80804347826087,"L28247387"
1991,21.5082065217391,3.37510869565217,"L28247387"
1992,18.7396739130435,5.14673913043478,"L28247387"
1993,21.2620108695652,2.17815217391304,"L28247387"
1994,19.7484239130435,5.52695652173913,"L28247387"
1995,20.1901086956522,4.2879347826087,"L28247387"
1996,20.2354891304348,4.90478260869565,"L28247387"
1997,18.8873913043478,5.23836956521739,"L28247387"
1998,21.3424456521739,6.72054347826087,"L28247387"
1999,20.8478260869565,5.83076086956522,"L28247387"
2000,20.6874456521739,3.97336956521739,"L28247387"
2001,20.0515217391304,3.97782608695652,"L28247387"
2002,20.0421739130435,4.31847826086956,"L28247387"
2003,19.6564673913043,7.29010869565217,"L28247387"
2004,20.6421739130435,6.05641304347826,"L28247387"
2005,19.533152173913,4.22271739130435,"L28247387"
2006,19.6013586956522,3.21108695652174,"L28247387"
2007,20.2049456521739,3.5670652173913,"L28247387"
2008,19.7051630434783,3.4254347826087,"L28247387"
2009,19.8229891304348,6.58380434782609,"L28247387"
2010,22.0810869565217,4.83510869565217,"L28247387"
2011,20.6840217391304,4.50891304347826,"L28247387"
2012,20.9580434782609,3.54,"L28247387"
2013,19.3276086956522,7.56695652173913,"L28247387"
2014,19.6703260869565,3.67989130434783,"L28247387"
2015,21.1983695652174,4.70891304347826,"L28247387"
2016,20.9415217391304,5.0695652173913,"L28247387"
2017,20.0982065217391,4.2270652173913,"L28247387"
2018,21.7460326086957,4.01695652173913,"L28247387"
2019,20.809402173913,5.2845652173913,"L28247387"
2020,19.9970652173913,3.97847826086957,"L28247387"
2021,19.9419565217391,5.25402173913043,"L28247387"
2022,21.6323369565217,4.24858695652174,"L28247387"
2023,19.6616304347826,5.34836956521739,"L28247387"
2024,21.3060869565217,4.82815217391304,"L28247387"
1980,17.9379347826087,1.70597826086957,"L30665106"
1981,18.5179891304348,2.48608695652174,"L30665106"
1982,17.2761413043478,3.97771739130435,"L30665106"
1983,17.9700543478261,2.61173913043478,"L30665106"
1984,17.9552173913043,5.93076086956522,"L30665106"
1985,17.4314130434783,3.74152173913043,"L30665106"
1986,17.5615217391304,3.75978260869565,"L30665106"
1987,18.256902173913,1.35771739130435,"L30665106"
1988,17.8684782608696,2.91217391304348,"L30665106"
1989,18.4198369565217,4.57934782608696,"L30665106"
1990,17.7519565217391,3.64347826086957,"L30665106"
1991,19.3059782608696,1.4445652173913,"L30665106"
1992,16.7675543478261,2.68119565217391,"L30665106"
1993,18.4677173913043,1.85945652173913,"L30665106"
1994,18.7061956521739,2.30021739130435,"L30665106"
1995,18.3557065217391,2.5754347826087,"L30665106"
1996,17.7675,3.19423913043478,"L30665106"
1997,17.4352717391304,2.33717391304348,"L30665106"
1998,18.3978260869565,4.04597826086956,"L30665106"
1999,19.3777717391304,1.37771739130435,"L30665106"
2000,17.5802717391304,3.20217391304348,"L30665106"
2001,18.5241847826087,3.89445652173913,"L30665106"
2002,17.3775,3.07902173913043,"L30665106"
2003,17.0175,3.12489130434783,"L30665106"
2004,17.5464673913043,1.93478260869565,"L30665106"
2005,17.1191847826087,2.09065217391304,"L30665106"
2006,18.560652173913,5.49902173913044,"L30665106"
2007,18.2698369565217,1.95597826086957,"L30665106"
2008,18.5538043478261,2.36445652173913,"L30665106"
2009,17.3314673913043,5.15467391304348,"L30665106"
2010,19.9622826086957,2.83010869565217,"L30665106"
2011,18.8865217391304,2.57826086956522,"L30665106"
2012,18.8458152173913,3.64391304347826,"L30665106"
2013,19.1952717391304,4.94478260869565,"L30665106"
2014,18.0075543478261,2.91119565217391,"L30665106"
2015,18.3582608695652,2.17880434782609,"L30665106"
2016,18.5453260869565,1.94586956521739,"L30665106"
2017,17.966847826087,2.86304347826087,"L30665106"
2018,19.0804891304348,1.41054347826087,"L30665106"
2019,18.4641304347826,4.47902173913043,"L30665106"
2020,18.6263586956522,1.59619565217391,"L30665106"
2021,18.298152173913,2.85402173913043,"L30665106"
2022,18.6627717391304,1.97630434782609,"L30665106"
2023,17.9041847826087,3.26760869565217,"L30665106"
2024,18.9659239130435,3.98989130434783,"L30665106"
1980,17.9379347826087,1.70597826086957,"L30665023"
1981,18.5179891304348,2.48608695652174,"L30665023"
1982,17.2761413043478,3.97771739130435,"L30665023"
1983,17.9700543478261,2.61173913043478,"L30665023"
