"year","mean_temp","mean_precip","site"
2025,22.5513586956522,4.50858695652174,"L1543514"
2025,19.6922282608696,5.71663043478261,"L1195758"
2025,17.4894565217391,3.15934782608696,"L212020"
2025,21.1516304347826,3.98152173913043,"L1445443"
2025,21.4942934782609,4.00010869565217,"L1195275"
2025,19.2439130434783,2.36608695652174,"L881157"
2025,18.5091304347826,2.85347826086957,"L877205"
2025,22.5042934782609,5.4745652173913,"L1489277"
2025,20.9277173913043,5.52804347826087,"L1587468"
2025,26.0259782608696,4.45141304347826,"L1625888"
2025,19.2834782608696,3.11576086956522,"L1163606"
2025,18.6870108695652,2.93086956521739,"L1632717"
2025,20.0405434782609,3.93086956521739,"L1598517"
2025,27.2061413043478,6.49880434782609,"L1565893"
2025,24.484347826087,4.97228260869565,"L1629320"
2025,24.1183152173913,8.21326086956522,"L1631083"
2025,24.4549456521739,5.24076086956522,"L1128845"
2025,18.5497826086957,2.84489130434783,"L877287"
2025,18.5497826086957,2.84489130434783,"L877290"
2025,18.5497826086957,2.84489130434783,"L877293"
2025,21.1995652173913,3.85326086956522,"L662243"
2025,20.2728260869565,4.45347826086957,"L1298968"
2025,24.0747826086957,4.7129347826087,"L1588944"
2025,18.4902173913043,2.64217391304348,"L1589059"
2025,21.918152173913,5.57836956521739,"L732598"
2025,27.2061413043478,6.49880434782609,"L1560927"
2025,21.3296739130435,5.07967391304348,"L786326"
2025,24.3109239130435,4.5995652173913,"L1087495"
2025,19.9179347826087,4.30521739130435,"L903251"
2025,19.4140760869565,4.28239130434783,"L1567803"
2025,23.31125,5.7475,"L1543215"
2025,19.0198369565217,4.21010869565217,"L1533501"
2025,22.6905434782609,4.47695652173913,"L1548743"
2025,19.0144565217391,4.24076086956522,"L693127"
2025,23.0716847826087,4.93032608695652,"L1570053"
2025,20.2519565217391,4.59967391304348,"L1564855"
2025,18.5497826086957,2.84489130434783,"L877305"
2025,24.8358695652174,6.0445652173913,"L1200976"
2025,21.3288043478261,6.60804347826087,"L26862223"
2025,18.8330434782609,4.3820652173913,"L1619727"
2025,23.8159239130435,5.9075,"L1611995"
2025,22.6208152173913,5.33402173913043,"L1638696"
2025,19.7895108695652,3.66445652173913,"L1512558"
2025,18.5640760869565,3.50380434782609,"L891637"
2025,22.8313586956522,5.24815217391304,"L154859"
2025,20.2300543478261,4.12173913043478,"L1075716"
2025,19.7092391304348,3.6725,"L1134226"
2025,26.6716847826087,2.4304347826087,"L1436849"
2025,23.3453804347826,3.58391304347826,"L595463"
2025,23.25625,5.57380434782609,"L1463050"
2025,25.9011956521739,7.9820652173913,"L1510402"
2025,19.2164130434783,3.94945652173913,"L1542820"
2025,18.7935326086957,4.31978260869565,"L209694"
2025,23.8810869565217,5.02076086956522,"L1218173"
2025,22.7092391304348,6.20163043478261,"L1549140"
2025,17.6035326086957,4.90608695652174,"L1576382"
2025,18.5497826086957,2.84489130434783,"L877308"
2025,21.1919565217391,4.15967391304348,"L267294"
2025,19.7427173913043,4.22978260869565,"L1504055"
2025,18.9470108695652,3.065,"L160815"
2025,19.8996739130435,4.32630434782609,"L1328372"
2025,19.2164130434783,3.94945652173913,"L1542834"
2025,18.5640760869565,3.50380434782609,"L1477386"
2025,23.1678260869565,4.99445652173913,"L1553934"
2025,19.1964673913043,3.57336956521739,"L1557356"
2025,22.4575,6.03315217391304,"L1505710"
2025,20.5948369565217,5.36695652173913,"L1519929"
2025,23.0716847826087,4.93032608695652,"L1570082"
2025,23.3453804347826,3.58391304347826,"L905527"
2025,17.1051086956522,4.6595652173913,"L714766"
2025,21.4011956521739,4.49141304347826,"L1453483"
2025,21.4011956521739,4.49141304347826,"L1532612"
2025,19.2164130434783,3.94945652173913,"L1542831"
2025,18.7090760869565,3.52510869565217,"L1561035"
2025,27.4701086956522,5.44358695652174,"L1599078"
2025,20.5002717391304,3.44728260869565,"L1545241"
2025,26.3107065217391,4.29815217391304,"L1519057"
2025,22.2129891304348,4.80391304347826,"L1522118"
2025,17.6633152173913,3.62858695652174,"L1485400"
2025,22.5717934782609,4.68717391304348,"L1421294"
