"year","mean_temp","mean_precip","site"
2024,22.7299456521739,2.51282608695652,"L5691912"
2024,22.4124456521739,2.90369565217391,"L18081212"
2024,20.0488586956522,2.60608695652174,"L12623635"
2024,27.0966304347826,4.53467391304348,"L768195"
2024,21.8961413043478,2.87619565217391,"L12566332"
2024,27.0942934782609,4.90086956521739,"L778438"
2024,27.1063043478261,4.77978260869565,"L778443"
2024,21.705597826087,3.3045652173913,"L8879153"
2024,23.5983152173913,2.9954347826087,"L3340498"
2024,27.0942934782609,4.90086956521739,"L7728584"
2024,22.7540217391304,2.95021739130435,"L14466524"
2024,20.0235869565217,2.59576086956522,"L12617447"
2024,21.2804347826087,2.83413043478261,"L2808796"
2024,21.9064130434783,3.10630434782609,"L5899011"
2024,23.2427717391304,2.86663043478261,"L2142463"
2024,21.20375,3.68423913043478,"L20720757"
2024,21.288097826087,2.88445652173913,"L2808800"
2024,21.1476630434783,3.07826086956522,"L4982333"
2024,21.20375,3.68423913043478,"L20720741"
2024,20.9316304347826,3.13630434782609,"L8187895"
2024,27.0966304347826,4.53467391304348,"L768196"
2024,19.3821739130435,4.62358695652174,"L78270"
2024,21.3155434782609,2.33217391304348,"L20743834"
2024,21.3155434782609,2.33217391304348,"L20743848"
2024,19.8201086956522,3.45369565217391,"L18385788"
2024,27.0942934782609,4.90086956521739,"L7728700"
2024,27.0942934782609,4.90086956521739,"L892031"
2024,21.0582065217391,3.13652173913043,"L20030843"
2024,19.6996739130435,3.09663043478261,"L9936120"
2024,22.2592391304348,2.88152173913043,"L2733755"
2024,21.1932608695652,3.69565217391304,"L20720652"
2024,21.2535326086957,3.01086956521739,"L4982349"
2024,21.20375,3.68423913043478,"L20720747"
2024,21.6479347826087,3.47239130434783,"L5616959"
2024,21.5149456521739,3.47173913043478,"L9155786"
2024,21.5149456521739,3.47173913043478,"L5616931"
2024,21.1129891304348,2.64271739130435,"L2433498"
2024,19.8633152173913,4.83869565217391,"L19167530"
2024,19.8633152173913,4.83869565217391,"L19167653"
2024,23.8669565217391,2.84413043478261,"L11087867"
2024,19.3821739130435,4.62358695652174,"L66977"
2024,19.4723913043478,2.01641304347826,"L2750379"
2024,21.20375,3.68423913043478,"L20720773"
2024,20.9902173913043,3.07782608695652,"L8187861"
2024,22.2016847826087,2.97434782608696,"L2280913"
2024,21.190652173913,2.79695652173913,"L2802189"
2024,27.0966304347826,4.53467391304348,"L768197"
2024,19.6633695652174,4.15239130434783,"L5553230"
2024,20.0488586956522,2.60608695652174,"L12617769"
2024,21.288097826087,2.88445652173913,"L4982355"
2024,27.0709782608696,4.45369565217391,"L127769"
2024,27.0709782608696,4.45369565217391,"L127768"
2024,21.4542391304348,3.92086956521739,"L9604853"
2024,21.288097826087,2.88445652173913,"L4982359"
2024,21.4595652173913,4.06130434782609,"L10926832"
2024,20.0488586956522,2.60608695652174,"L12617868"
2024,21.9067934782609,3.1045652173913,"L3457961"
2024,21.4595652173913,4.06130434782609,"L18369049"
2024,27.0966304347826,4.53467391304348,"L2162546"
2024,27.1141847826087,4.50880434782609,"L768298"
2024,19.3821739130435,4.62358695652174,"L66903"
2024,27.1141847826087,4.50880434782609,"L768307"
2024,20.0488586956522,2.60608695652174,"L12618011"
2024,20.8109782608696,2.55913043478261,"L11063736"
2024,21.881902173913,3.87445652173913,"L14575536"
2024,27.0699456521739,4.48858695652174,"L127773"
2024,27.4808695652174,3.76554347826087,"L10769727"
2024,22.806847826087,3.25695652173913,"L20723952"
2024,19.5103260869565,3.10836956521739,"L14364271"
2024,21.9286956521739,3.85380434782609,"L14380374"
2024,21.881902173913,3.87445652173913,"L15214668"
2024,23.4326086956522,2.24119565217391,"L10968023"
2024,27.1141847826087,4.50880434782609,"L768312"
2024,27.1141847826087,4.50880434782609,"L768309"
2024,27.1141847826087,4.50880434782609,"L768310"
2024,27.089402173913,4.52847826086956,"L12199772"
2024,20.4945108695652,2.62945652173913,"L271912"
2024,20.0488586956522,2.60608695652174,"L12623509"
2024,22.78625,5.90097826086957,"L18577832"
2024,19.716847826087,2.35510869565217,"L690766"
2024,23.6660326086957,3.64119565217391,"L14195945"
2024,22.6154891304348,3.27782608695652,"L11418589"
2024,20.0910869565217,3.33641304347826,"L19421621"
2024,20.0910869565217,3.33641304347826,"L19421650"
2024,20.0208695652174,3.32554347826087,"L20110278"
2024,27.0699456521739,4.48858695652174,"L165575"
2024,27.5398913043478,4.21434782608696,"L82553"
2024,27.0699456521739,4.48858695652174,"L1426665"
2024,22.6154891304348,3.27782608695652,"L15062740"
2024,22.5155434782609,2.88391304347826,"L3688683"
2024,21.6634239130435,2.5579347826087,"L7491751"
2024,20.6252173913043,3.53847826086957,"L13913347"
2024,21.0510326086957,5.64358695652174,"L3794483"
2024,21.6865760869565,2.74967391304348,"L14660724"
2024,22.5011956521739,2.93054347826087,"L3688696"
2024,27.0966304347826,4.53467391304348,"L768191"
2024,19.716847826087,2.35510869565217,"L690771"
2024,23.8669565217391,2.84413043478261,"L11087905"
2024,21.2636413043478,3.79771739130435,"L15270707"
2024,21.2636413043478,3.79771739130435,"L15270662"
2024,22.2113586956522,2.76260869565217,"L24674807"
2024,27.0699456521739,4.48858695652174,"L127772"
2024,22.436902173913,2.44423913043478,"L17248481"
2024,22.1200543478261,3.44739130434783,"L12392828"
2024,22.5155434782609,2.88391304347826,"L11535517"
2024,19.1739673913043,4.46913043478261,"L20679684"
2024,22.7133695652174,6.01315217391304,"L15233296"
2024,22.401847826087,6.12434782608696,"L15233543"
2024,19.1739673913043,4.46913043478261,"L20679737"
2024,22.401847826087,6.12434782608696,"L15233564"
2024,22.3164130434783,6.1745652173913,"L15233595"
